 0.28560E+55 0.00000E+00 0.62228E+56  2040000       20    8        2 0.700E-54 0.23501E+48  0.28560E+55
   6    0.60233E+53    0.42280E+53    0.35515E+03    0.10451E+59    0.60233E+53
   7    0.66585E+55    0.63244E+55    0.67964E+03    0.32337E+61    0.66585E+55
   8    0.38504E+55    0.31786E+55    0.83536E+03    0.32338E+61    0.38504E+55
