 0.14997E+09 0.45409E+05 0.00000E+00   126001     6369    6     6365 0.424E-04 0.13021E+03  0.14997E+09
   4    0.14980E+09    0.15051E+06    0.12710E+00    0.18273E+09    0.14980E+09
   5    0.14995E+09    0.89255E+05    0.10648E+00    0.19586E+09    0.14995E+09
   6    0.15000E+09    0.56317E+05    0.94979E-01    0.22865E+09    0.15000E+09
