 0.14995E+09 0.50825E+05 0.00000E+00   126001     6356    6     6352 0.424E-04 0.13016E+03  0.14995E+09
   4    0.14976E+09    0.15590E+06    0.13167E+00    0.18472E+09    0.14976E+09
   5    0.15003E+09    0.85339E+05    0.10175E+00    0.18031E+09    0.15003E+09
   6    0.14994E+09    0.59031E+05    0.99599E-01    0.23050E+09    0.14994E+09
