 0.41502E+08 0.10240E+06 0.00000E+00   510001    25731    8    10245 0.247E-03 0.90038E+01  0.41502E+08
   6    0.41738E+08    0.31441E+06    0.19057E+01    0.42528E+10    0.41738E+08
   7    0.41439E+08    0.19079E+06    0.16472E+01    0.41124E+10    0.41439E+08
   8    0.41490E+08    0.13156E+06    0.16044E+01    0.35042E+10    0.41490E+08
