 0.14693E+08 0.20635E+05 0.00000E+00   126001     6810    6     6806 0.463E-03 0.12761E+02  0.14693E+08
   4    0.14707E+08    0.33798E+05    0.29069E+00    0.19668E+08    0.14707E+08
   5    0.14642E+08    0.50817E+05    0.62085E+00    0.40771E+09    0.14642E+08
   6    0.14701E+08    0.30348E+05    0.52224E+00    0.18106E+09    0.14701E+08
