 0.14675E+08 0.29473E+05 0.00000E+00    30001     1656    4     1651 0.113E-03 0.50992E+02  0.14675E+08
   2    0.14693E+08    0.16683E+06    0.71808E+00    0.26093E+09    0.14693E+08
   3    0.14634E+08    0.65034E+05    0.39749E+00    0.22128E+08    0.14634E+08
   4    0.14686E+08    0.33733E+05    0.29055E+00    0.22189E+08    0.14686E+08
