 0.14998E+09 0.46006E+05 0.00000E+00   126001     6393    6     6389 0.426E-04 0.13021E+03  0.14998E+09
   4    0.15010E+09    0.14822E+06    0.12490E+00    0.18375E+09    0.15010E+09
   5    0.14988E+09    0.92764E+05    0.11071E+00    0.17809E+09    0.14988E+09
   6    0.15000E+09    0.56729E+05    0.95674E-01    0.23150E+09    0.15000E+09
