 0.17275E+10 0.32525E+07 0.00000E+00   254001    17523    7    17519 0.101E-04 0.74926E+03  0.17275E+10
   5    0.17353E+10    0.86996E+07    0.89683E+00    0.15603E+11    0.17353E+10
   6    0.17262E+10    0.61020E+07    0.89426E+00    0.41214E+11    0.17262E+10
   7    0.17263E+10    0.42850E+07    0.88807E+00    0.41893E+11    0.17263E+10
