 0.24197E+10 0.57033E+07 0.00000E+00   254001    18449    7    18447 0.762E-05 0.10524E+04  0.24197E+10
   5    0.24199E+10    0.14986E+08    0.11078E+01    0.35349E+11    0.24199E+10
   6    0.24096E+10    0.10593E+08    0.11122E+01    0.11415E+12    0.24096E+10
   7    0.24247E+10    0.75855E+07    0.11193E+01    0.12774E+12    0.24247E+10
