 0.10135E+34 0.88412E+33 0.00000E+00    62001       52    5        1 0.987E-33 0.13452E+28  0.10135E+34
   3    0.34625E+33    0.23090E+33    0.59646E+02    0.18030E+37    0.34625E+33
   4    0.18077E+34    0.11953E+34    0.83639E+02    0.14166E+38    0.18077E+34
   5    0.77482E+33    0.67346E+33    0.15548E+03    0.21537E+38    0.77482E+33
