 0.17282E+10 0.32400E+07 0.00000E+00   254001    17683    7    17678 0.102E-04 0.75092E+03  0.17282E+10
   5    0.17290E+10    0.87803E+07    0.90840E+00    0.22004E+11    0.17290E+10
   6    0.17240E+10    0.59784E+07    0.87729E+00    0.20103E+11    0.17240E+10
   7    0.17301E+10    0.42910E+07    0.88734E+00    0.33251E+11    0.17301E+10
