 0.14709E+08 0.29165E+05 0.00000E+00    30001     1648    4     1643 0.112E-03 0.51062E+02  0.14709E+08
   2    0.14647E+08    0.17911E+06    0.77337E+00    0.26257E+09    0.14647E+08
   3    0.14727E+08    0.63764E+05    0.38727E+00    0.21117E+08    0.14727E+08
   4    0.14706E+08    0.33361E+05    0.28695E+00    0.22390E+08    0.14706E+08
