 0.14693E+08 0.29475E+05 0.00000E+00    30001     1659    4     1654 0.113E-03 0.51001E+02  0.14693E+08
   2    0.14804E+08    0.17838E+06    0.76207E+00    0.26198E+09    0.14804E+08
   3    0.14697E+08    0.63803E+05    0.38830E+00    0.24281E+08    0.14697E+08
   4    0.14688E+08    0.33826E+05    0.29130E+00    0.22131E+08    0.14688E+08
