 0.80605E+10 0.17093E+08 0.00000E+00    30001     1584    4     1581 0.196E-06 0.27966E+05  0.80605E+10
   2    0.81339E+10    0.84707E+08    0.65864E+00    0.22729E+11    0.81339E+10
   3    0.80695E+10    0.39286E+08    0.43545E+00    0.16047E+11    0.80695E+10
   4    0.80543E+10    0.19479E+08    0.30591E+00    0.14006E+11    0.80543E+10
