 0.30280E+11 0.64426E+07 0.00000E+00   510001    25616    8    25612 0.846E-06 0.65726E+04  0.30280E+11
   6    0.30274E+11    0.21809E+08    0.18225E+00    0.40271E+11    0.30274E+11
   7    0.30266E+11    0.12641E+08    0.14942E+00    0.67575E+11    0.30266E+11
   8    0.30286E+11    0.79728E+07    0.13319E+00    0.97478E+11    0.30286E+11
