 0.12971E+09 0.00000E+00 0.11332E+08  2040000    36414    8       10 0.771E-07 0.72978E+01  0.12971E+09
   6    0.13504E+09    0.18116E+08    0.67877E+02    0.35672E+13    0.13504E+09
   7    0.17924E+09    0.63877E+08    0.25500E+03    0.32304E+14    0.17924E+09
   8    0.11957E+09    0.14545E+08    0.12310E+03    0.11794E+14    0.11957E+09
