 0.49261E+08 0.33707E+06 0.00000E+00   126001     6148    6     1337 0.271E-04 0.42876E+02  0.49261E+08
   4    0.48803E+08    0.18041E+07    0.46759E+01    0.23464E+11    0.48803E+08
   5    0.48948E+08    0.66938E+06    0.24463E+01    0.10130E+11    0.48948E+08
   6    0.49393E+08    0.39959E+06    0.20466E+01    0.57014E+10    0.49393E+08
