 0.19630E+10 0.14299E+08 0.00000E+00  2040000    87919    8      590 0.301E-06 0.12079E+03  0.19630E+10
   6    0.19899E+10    0.37389E+08    0.95070E+01    0.56700E+13    0.19899E+10
   7    0.19422E+10    0.20027E+08    0.73784E+01    0.41939E+13    0.19422E+10
   8    0.19791E+10    0.22877E+08    0.11697E+02    0.13914E+14    0.19791E+10
