 0.58879E+35 0.43740E+35 0.00000E+00    30001       97    4        1 0.170E-34 0.34452E+30  0.58879E+35
   2    0.46615E+35    0.43552E+35    0.59089E+02    0.17407E+39    0.46615E+35
   3    0.23340E+35    0.11824E+35    0.45311E+02    0.82640E+38    0.23340E+35
   4    0.99223E+35    0.51030E+35    0.65054E+02    0.76567E+39    0.99223E+35
