 0.35025E+56 0.00000E+00 0.36934E+58  2040000       84    8        2 0.571E-55 0.51154E+48  0.35025E+56
   6    0.68507E+56    0.41719E+56    0.30812E+03    0.78446E+61    0.68507E+56
   7    0.11898E+54    0.98623E+53    0.59313E+03    0.50060E+59    0.11898E+54
   8    0.83811E+55    0.68848E+55    0.83127E+03    0.69755E+61    0.83811E+55
