 0.41290E+08 0.35140E+06 0.00000E+00   126001     6120    6     2175 0.527E-04 0.35823E+02  0.41290E+08
   4    0.39772E+08    0.85269E+06    0.27119E+01    0.83992E+10    0.39772E+08
   5    0.41880E+08    0.52179E+06    0.22288E+01    0.63826E+10    0.41880E+08
   6    0.41268E+08    0.27731E+06    0.17000E+01    0.33329E+10    0.41268E+08
