 0.41145E+08 0.26007E+06 0.00000E+00    62001     3195    5     1192 0.290E-04 0.71794E+02  0.41145E+08
   3    0.40613E+08    0.61593E+06    0.13565E+01    0.18856E+10    0.40613E+08
   4    0.41105E+08    0.45945E+06    0.14138E+01    0.20027E+10    0.41105E+08
   5    0.41353E+08    0.36727E+06    0.15887E+01    0.27273E+10    0.41353E+08
