 0.35412E-06 0.42409E-07 0.00000E+00    31001      877    5        4 0.113E+08 0.33033E-11  0.35412E-06
   3    0.29366E-06    0.56436E-07    0.12154E+02    0.18127E-03    0.29366E-06
   4    0.33649E-06    0.42385E-07    0.11266E+02    0.24647E-03    0.33649E-06
   5    0.52852E-06    0.13314E-06    0.31865E+02    0.19206E-02    0.52852E-06
