 0.57761E+36 0.46537E+36 0.00000E+00  1022001      353    9        1 0.173E-35 0.19285E+30  0.57761E+36
   7    0.23066E+36    0.17226E+36    0.26719E+03    0.21779E+41    0.23066E+36
   8    0.27516E+36    0.13315E+36    0.24483E+03    0.28241E+41    0.27516E+36
   9    0.17773E+37    0.14072E+37    0.56654E+03    0.70738E+42    0.17773E+37
