 0.24186E+10 0.18836E+08 0.00000E+00    30001     2001    4     1997 0.826E-06 0.83890E+04  0.24186E+10
   2    0.24192E+10    0.71099E+08    0.18588E+01    0.43864E+11    0.24192E+10
   3    0.24256E+10    0.38042E+08    0.14028E+01    0.58302E+11    0.24256E+10
   4    0.24160E+10    0.22764E+08    0.11918E+01    0.23741E+11    0.24160E+10
