 0.24210E+10 0.10834E+08 0.00000E+00   254001    18305    7    18301 0.756E-05 0.10454E+04  0.24210E+10
   5    0.24243E+10    0.15051E+08    0.11106E+01    0.33093E+11    0.24243E+10
   6    0.24435E+10    0.10505E+08    0.10876E+01    0.43590E+11    0.24435E+10
   7    0.24086E+10    0.74206E+07    0.11022E+01    0.71101E+11    0.24086E+10
