 0.41227E+08 0.44242E+06 0.00000E+00    62001     3157    5     1490 0.361E-04 0.71605E+02  0.41227E+08
   3    0.40017E+08    0.61012E+06    0.13637E+01    0.15654E+10    0.40017E+08
   4    0.41939E+08    0.50275E+06    0.15163E+01    0.28846E+10    0.41939E+08
   5    0.41245E+08    0.34223E+06    0.14843E+01    0.29534E+10    0.41245E+08
