 0.41392E+08 0.24072E+06 0.00000E+00   126001     6262    6     1912 0.462E-04 0.35955E+02  0.41392E+08
   4    0.42118E+08    0.88150E+06    0.26474E+01    0.47097E+10    0.42118E+08
   5    0.41075E+08    0.48970E+06    0.21327E+01    0.61579E+10    0.41075E+08
   6    0.41420E+08    0.29108E+06    0.17778E+01    0.39770E+10    0.41420E+08
