 0.94924E+08 0.00000E+00 0.63909E+07  2040000    51581    8       10 0.105E-06 0.71511E+01  0.94924E+08
   6    0.90057E+08    0.32812E+07    0.18435E+02    0.39920E+12    0.90057E+08
   7    0.11874E+09    0.13254E+08    0.79876E+02    0.55206E+13    0.11874E+09
   8    0.11716E+09    0.13187E+08    0.11389E+03    0.12768E+14    0.11716E+09
