 0.41537E+08 0.25820E+06 0.00000E+00    62001     3138    5     1610 0.388E-04 0.71867E+02  0.41537E+08
   3    0.42043E+08    0.73997E+06    0.15742E+01    0.21781E+10    0.42043E+08
   4    0.41621E+08    0.50042E+06    0.15209E+01    0.22878E+10    0.41621E+08
   5    0.41396E+08    0.33003E+06    0.14262E+01    0.21733E+10    0.41396E+08
