 0.12144E+09 0.00000E+00 0.50287E+07  2040000    51768    8       24 0.198E-06 0.75633E+01  0.12144E+09
   6    0.12164E+09    0.11772E+08    0.48966E+02    0.23172E+13    0.12164E+09
   7    0.11869E+09    0.78241E+07    0.47170E+02    0.32435E+13    0.11869E+09
   8    0.12392E+09    0.78962E+07    0.64482E+02    0.55523E+13    0.12392E+09
