 0.11024E+10 0.00000E+00 0.17125E+09  2040000    37621    8        4 0.363E-08 0.13208E+03  0.11024E+10
   6    0.94897E+09    0.84140E+08    0.44861E+02    0.17136E+14    0.94897E+09
   7    0.14712E+10    0.39536E+09    0.19229E+03    0.19436E+15    0.14712E+10
   8    0.21640E+10    0.58734E+09    0.27465E+03    0.50779E+15    0.21640E+10
