 0.13371E+10 0.00000E+00 0.66764E+08  2040000    54337    8        5 0.374E-08 0.10006E+03  0.13371E+10
   6    0.17350E+10    0.45979E+09    0.13408E+03    0.11200E+15    0.17350E+10
   7    0.13000E+10    0.68397E+08    0.37648E+02    0.14035E+14    0.13000E+10
   8    0.16394E+10    0.32394E+09    0.19996E+03    0.31895E+15    0.16394E+10
