 0.17195E+10 0.48537E+07 0.00000E+00   254001    16897    7    16892 0.982E-05 0.74689E+03  0.17195E+10
   5    0.17029E+10    0.85821E+07    0.90155E+00    0.50549E+11    0.17029E+10
   6    0.17247E+10    0.59398E+07    0.87128E+00    0.24688E+11    0.17247E+10
   7    0.17208E+10    0.42212E+07    0.87761E+00    0.45570E+11    0.17208E+10
