 0.12504E+10 0.00000E+00 0.11341E+09  2040000    41299    8       28 0.224E-07 0.70946E+02  0.12504E+10
   6    0.62140E+10    0.29994E+10    0.24422E+03    0.51794E+15    0.62140E+10
   7    0.16470E+10    0.48633E+09    0.21128E+03    0.24133E+15    0.16470E+10
   8    0.11624E+10    0.67842E+08    0.59061E+02    0.44925E+14    0.11624E+10
