 0.24209E+10 0.70149E+07 0.00000E+00   254001    18427    7    18423 0.761E-05 0.10504E+04  0.24209E+10
   5    0.24436E+10    0.15201E+08    0.11128E+01    0.69487E+11    0.24436E+10
   6    0.24115E+10    0.10459E+08    0.10972E+01    0.48953E+11    0.24115E+10
   7    0.24201E+10    0.75622E+07    0.11180E+01    0.13133E+12    0.24201E+10
