 0.23970E+10 0.18335E+08 0.00000E+00    30001     2045    4     2041 0.851E-06 0.82763E+04  0.23970E+10
   2    0.24459E+10    0.69523E+08    0.17977E+01    0.50191E+11    0.24459E+10
   3    0.24174E+10    0.35970E+08    0.13309E+01    0.26621E+11    0.24174E+10
   4    0.23836E+10    0.22386E+08    0.11880E+01    0.33690E+11    0.23836E+10
