 0.24232E+10 0.18642E+08 0.00000E+00    30001     2036    4     2032 0.839E-06 0.84027E+04  0.24232E+10
   2    0.23534E+10    0.66252E+08    0.17804E+01    0.52895E+11    0.23534E+10
   3    0.24514E+10    0.36903E+08    0.13465E+01    0.31424E+11    0.24514E+10
   4    0.24200E+10    0.22845E+08    0.11941E+01    0.48696E+11    0.24200E+10
