 0.29693E+35 0.14031E+35 0.00000E+00    14001       43    3        1 0.337E-34 0.29904E+30  0.29693E+35
   1    0.14919E+35    0.77329E+34    0.23181E+02    0.13185E+38    0.14919E+35
   2    0.34454E+35    0.25614E+35    0.47019E+02    0.10100E+39    0.34454E+35
   3    0.43062E+35    0.23120E+35    0.48021E+02    0.16556E+39    0.43062E+35
