 0.41520E+08 0.27725E+06 0.00000E+00    62001     3161    5     1704 0.410E-04 0.71940E+02  0.41520E+08
   3    0.40945E+08    0.60191E+06    0.13149E+01    0.14169E+10    0.40945E+08
   4    0.42148E+08    0.52969E+06    0.15897E+01    0.22228E+10    0.42148E+08
   5    0.41437E+08    0.33029E+06    0.14259E+01    0.27464E+10    0.41437E+08
