 0.32819E-06 0.79376E-07 0.00000E+00    31001      813    5        6 0.183E+08 0.37849E-11  0.32819E-06
   3    0.24532E-06    0.24422E-07    0.62963E+01    0.57586E-04    0.24532E-06
   4    0.47204E-06    0.80095E-07    0.15177E+02    0.43743E-03    0.47204E-06
   5    0.60558E-06    0.17384E-06    0.36310E+02    0.27124E-02    0.60558E-06
