 0.23714E+10 0.30571E+08 0.00000E+00    14001      977    3      972 0.410E-06 0.16384E+05  0.23714E+10
   1    0.22801E+10    0.15542E+09    0.30484E+01    0.13258E+12    0.22801E+10
   2    0.24288E+10    0.67490E+08    0.17574E+01    0.38993E+11    0.24288E+10
   3    0.23592E+10    0.35143E+08    0.13323E+01    0.27620E+11    0.23592E+10
