 0.24159E+10 0.82022E+07 0.00000E+00   254001    18447    7    18442 0.763E-05 0.10443E+04  0.24159E+10
   5    0.24303E+10    0.15233E+08    0.11212E+01    0.50869E+11    0.24303E+10
   6    0.24291E+10    0.10742E+08    0.11187E+01    0.87519E+11    0.24291E+10
   7    0.24060E+10    0.74209E+07    0.11035E+01    0.85408E+11    0.24060E+10
