0.24174E+10 0.12582E+07 0.00000E+01 6604026 0 0 480122 0.19861E-03 0.00000E+01 0.24174E+10
1 2417700000.0 15101000.0 1.1173 42290000000.0 2417700000.0
2 2402800000.0 10357000.0 1.0905 35135000000.0 2402800000.0
3 2413600000.0 7436000.0 1.1022 104870000000.0 2413600000.0
4 2397100000.0 15012000.0 1.1202 54873000000.0 2397100000.0
5 2425500000.0 10437000.0 1.0886 51046000000.0 2425500000.0
6 2412400000.0 7588000.0 1.1253 143770000000.0 2412400000.0
7 2426600000.0 15164000.0 1.1179 51384000000.0 2426600000.0
8 2422800000.0 10538000.0 1.1003 64913000000.0 2422800000.0
9 2418000000.0 7883000.0 1.1664 302780000000.0 2418000000.0
10 2425400000.0 15455000.0 1.1399 85738000000.0 2425400000.0
11 2419700000.0 10405000.0 1.0878 36703000000.0 2419700000.0
12 2414100000.0 7375400.0 1.093 81675000000.0 2414100000.0
13 2385800000.0 15116000.0 1.1334 81442000000.0 2385800000.0
14 2417100000.0 10545000.0 1.1037 62606000000.0 2417100000.0
15 2415300000.0 7493400.0 1.11 80954000000.0 2415300000.0
16 2413800000.0 15223000.0 1.1282 60194000000.0 2413800000.0
17 2413200000.0 10737000.0 1.1256 129510000000.0 2413200000.0
18 2405800000.0 7344200.0 1.0922 62090000000.0 2405800000.0
19 2424700000.0 15137000.0 1.1168 38969000000.0 2424700000.0
20 2420500000.0 10671000.0 1.1153 74466000000.0 2420500000.0
21 2417500000.0 7499800.0 1.1099 161330000000.0 2417500000.0
22 2418000000.0 15060000.0 1.1141 27219000000.0 2418000000.0
23 2414900000.0 10605000.0 1.111 91257000000.0 2414900000.0
24 2409500000.0 7425700.0 1.1026 81752000000.0 2409500000.0
25 2424300000.0 15051000.0 1.1106 33093000000.0 2424300000.0
26 2443500000.0 10505000.0 1.0876 43590000000.0 2443500000.0
27 2408600000.0 7420600.0 1.1022 71101000000.0 2408600000.0
28 2434100000.0 15301000.0 1.1245 74254000000.0 2434100000.0
29 2421900000.0 10478000.0 1.0945 35491000000.0 2421900000.0
30 2430500000.0 9287000.0 1.367 619900000000.0 2430500000.0
31 2430200000.0 15124000.0 1.1133 43852000000.0 2430200000.0
32 2422300000.0 10388000.0 1.0849 52136000000.0 2422300000.0
33 2416500000.0 7450900.0 1.1031 117170000000.0 2416500000.0
34 2407200000.0 15023000.0 1.1164 46837000000.0 2407200000.0
35 2424300000.0 10424000.0 1.0878 42949000000.0 2424300000.0
36 2417600000.0 7445300.0 1.1018 66844000000.0 2417600000.0
37 2426500000.0 15241000.0 1.1236 69376000000.0 2426500000.0
38 2423600000.0 10776000.0 1.1248 99823000000.0 2423600000.0
39 2424200000.0 7500000.0 1.1069 87543000000.0 2424200000.0
40 2419300000.0 14997000.0 1.1089 41166000000.0 2419300000.0
41 2427100000.0 10565000.0 1.1012 49988000000.0 2427100000.0
42 2408500000.0 7593700.0 1.128 218020000000.0 2408500000.0
43 2403800000.0 14907000.0 1.1094 29584000000.0 2403800000.0
44 2409500000.0 10355000.0 1.0872 34773000000.0 2409500000.0
45 2420100000.0 7584500.0 1.1212 133080000000.0 2420100000.0
46 2421500000.0 15178000.0 1.1212 34185000000.0 2421500000.0
47 2404900000.0 10437000.0 1.0979 59411000000.0 2404900000.0
48 2412500000.0 7490200.0 1.1108 128230000000.0 2412500000.0
49 2409400000.0 15149000.0 1.1248 44675000000.0 2409400000.0
50 2407800000.0 10406000.0 1.0933 38229000000.0 2407800000.0
51 2423300000.0 7499300.0 1.1072 79243000000.0 2423300000.0
52 2432500000.0 15298000.0 1.125 59352000000.0 2432500000.0
53 2427800000.0 10927000.0 1.1386 142020000000.0 2427800000.0
54 2426500000.0 7396000.0 1.0905 66484000000.0 2426500000.0
55 2448600000.0 15313000.0 1.1187 33235000000.0 2448600000.0
56 2435200000.0 10629000.0 1.1041 91938000000.0 2435200000.0
57 2410400000.0 7476200.0 1.1097 143770000000.0 2410400000.0
58 2433200000.0 15229000.0 1.1196 47075000000.0 2433200000.0
59 2410100000.0 10521000.0 1.1044 75250000000.0 2410100000.0
60 2418100000.0 7451900.0 1.1025 83207000000.0 2418100000.0
61 2405900000.0 15058000.0 1.1196 45103000000.0 2405900000.0
62 2433500000.0 10724000.0 1.1148 67813000000.0 2433500000.0
63 2410100000.0 7513500.0 1.1153 153380000000.0 2410100000.0
64 2407400000.0 15011000.0 1.1154 34259000000.0 2407400000.0
65 2424200000.0 10584000.0 1.1045 74506000000.0 2424200000.0
66 2423300000.0 7770000.0 1.1471 199290000000.0 2423300000.0
67 2423400000.0 15372000.0 1.1347 56581000000.0 2423400000.0
68 2417100000.0 10468000.0 1.0957 37004000000.0 2417100000.0
69 2408300000.0 7388000.0 1.0976 68933000000.0 2408300000.0
70 2429100000.0 15142000.0 1.1151 32978000000.0 2429100000.0
71 2412900000.0 10510000.0 1.102 53906000000.0 2412900000.0
72 2410500000.0 7394300.0 1.0975 85748000000.0 2410500000.0
73 2415200000.0 14979000.0 1.1094 39617000000.0 2415200000.0
74 2406800000.0 10764000.0 1.1314 123420000000.0 2406800000.0
75 2418100000.0 7502400.0 1.11 129620000000.0 2418100000.0
76 2419900000.0 14986000.0 1.1078 35349000000.0 2419900000.0
77 2409600000.0 10593000.0 1.1122 114150000000.0 2409600000.0
78 2424700000.0 7585500.0 1.1193 127740000000.0 2424700000.0
