 0.48176E+56 0.00000E+00 0.70423E+58  2040000       20    8        1 0.208E-55 0.79874E+48  0.48176E+56
   6    0.11786E+54    0.10856E+54    0.46603E+03    0.27714E+59    0.11786E+54
   7    0.10584E+57    0.76789E+56    0.51915E+03    0.37531E+62    0.10584E+57
   8    0.13087E+56    0.10659E+56    0.82420E+03    0.10838E+62    0.13087E+56
