 0.16238E+34 0.78873E+33 0.00000E+00   126001      182    6        3 0.185E-32 0.18900E+28  0.16238E+34
   4    0.65716E+33    0.43341E+33    0.83424E+02    0.67568E+37    0.65716E+33
   5    0.12832E+34    0.69012E+33    0.96210E+02    0.20614E+38    0.12832E+34
   6    0.21772E+34    0.87838E+33    0.10206E+03    0.37889E+38    0.21772E+34
