0.14690E+08 0.95094E+04 0.00000E+01 360012 0 0 19860 0.13530E-02 0.00000E+01 0.14690E+08
1 14561000.0 155240.0 0.67427 259850000.0 14561000.0
2 14770000.0 62054.0 0.37579 24902000.0 14770000.0
3 14655000.0 34205.0 0.29523 22042000.0 14655000.0
4 14647000.0 179110.0 0.77337 262570000.0 14647000.0
5 14727000.0 63764.0 0.38727 21117000.0 14727000.0
6 14706000.0 33361.0 0.28695 22390000.0 14706000.0
7 14851000.0 188890.0 0.80442 261270000.0 14851000.0
8 14695000.0 63917.0 0.38903 22735000.0 14695000.0
9 14661000.0 34379.0 0.29662 22260000.0 14661000.0
10 14693000.0 166830.0 0.71808 260930000.0 14693000.0
11 14634000.0 65034.0 0.39749 22128000.0 14634000.0
12 14686000.0 33733.0 0.29055 22189000.0 14686000.0
13 15008000.0 189170.0 0.79717 262470000.0 15008000.0
14 14737000.0 63090.0 0.38291 24161000.0 14737000.0
15 14725000.0 32862.0 0.28229 22101000.0 14725000.0
16 14725000.0 140570.0 0.60379 22433000.0 14725000.0
17 14701000.0 64052.0 0.3897 84719000.0 14701000.0
18 14673000.0 35411.0 0.30526 29662000.0 14673000.0
19 14680000.0 141030.0 0.6076 22290000.0 14680000.0
20 14740000.0 71595.0 0.43444 84279000.0 14740000.0
21 14725000.0 34012.0 0.29218 29243000.0 14725000.0
22 14649000.0 167640.0 0.72376 263500000.0 14649000.0
23 14636000.0 64662.0 0.39516 24697000.0 14636000.0
24 14712000.0 33042.0 0.28409 22019000.0 14712000.0
25 14488000.0 155080.0 0.67697 255580000.0 14488000.0
26 14764000.0 62837.0 0.38068 24659000.0 14764000.0
27 14674000.0 34176.0 0.29459 22213000.0 14674000.0
28 14656000.0 167760.0 0.72393 263730000.0 14656000.0
29 14761000.0 62148.0 0.37658 22221000.0 14761000.0
30 14662000.0 34274.0 0.29568 21952000.0 14662000.0
31 14433000.0 142180.0 0.62306 22093000.0 14433000.0
32 14599000.0 63325.0 0.38796 80109000.0 14599000.0
33 14707000.0 34009.0 0.29249 24387000.0 14707000.0
34 14599000.0 141860.0 0.61458 24260000.0 14599000.0
35 14613000.0 67990.0 0.41614 80312000.0 14613000.0
36 14683000.0 34865.0 0.30035 27125000.0 14683000.0
