 0.11067E+09 0.00000E+00 0.35178E+07  2040000    60584    8       45 0.407E-06 0.69799E+01  0.11067E+09
   6    0.10651E+09    0.55246E+07    0.26245E+02    0.78836E+12    0.10651E+09
   7    0.11024E+09    0.82626E+07    0.53633E+02    0.28846E+13    0.11024E+09
   8    0.11436E+09    0.54514E+07    0.48238E+02    0.28310E+13    0.11436E+09
