 0.41419E+08 0.17981E+06 0.00000E+00   510001    25764    8     9757 0.236E-03 0.89805E+01  0.41419E+08
   6    0.42169E+08    0.34214E+06    0.20526E+01    0.53168E+10    0.42169E+08
   7    0.41233E+08    0.19879E+06    0.17248E+01    0.52924E+10    0.41233E+08
   8    0.41382E+08    0.13469E+06    0.16467E+01    0.45808E+10    0.41382E+08
