 0.80733E+10 0.20581E+08 0.00000E+00    30001     1592    4     1588 0.197E-06 0.27987E+05  0.80733E+10
   2    0.80415E+10    0.85069E+08    0.66906E+00    0.23078E+11    0.80415E+10
   3    0.81336E+10    0.39513E+08    0.43452E+00    0.15731E+11    0.81336E+10
   4    0.80602E+10    0.19326E+08    0.30329E+00    0.13746E+11    0.80602E+10
