 0.79617E+33 0.35277E+33 0.00000E+00   504000      348    6        2 0.251E-32 0.14423E+27  0.79617E+33
   4    0.16700E+34    0.10571E+34    0.16014E+03    0.60060E+38    0.16700E+34
   5    0.40236E+33    0.23508E+33    0.20903E+03    0.28646E+38    0.40236E+33
   6    0.59078E+33    0.26415E+33    0.22623E+03    0.59926E+38    0.59078E+33
