 0.81643E+35 0.84509E+35 0.00000E+00    30001       18    4        2 0.245E-34 0.87308E+29  0.81643E+35
   2    0.48868E+35    0.33437E+35    0.43274E+02    0.96492E+38    0.48868E+35
   3    0.18709E+36    0.13211E+36    0.63158E+02    0.92126E+39    0.18709E+36
   4    0.25145E+35    0.15890E+35    0.79934E+02    0.18954E+39    0.25145E+35
