 0.16497E+10 0.10088E+08 0.00000E+00    62001     3915    5     3910 0.237E-05 0.28585E+04  0.16497E+10
   3    0.17687E+10    0.91699E+08    0.46371E+01    0.32086E+12    0.17687E+10
   4    0.16543E+10    0.23225E+08    0.17759E+01    0.37223E+11    0.16543E+10
   5    0.16465E+10    0.11282E+08    0.12258E+01    0.23764E+11    0.16465E+10
