 0.19696E+10 0.98709E+07 0.00000E+00  1022001    49668    9     5182 0.263E-05 0.21287E+03  0.19696E+10
   7    0.19693E+10    0.33468E+08    0.60801E+01    0.23840E+13    0.19693E+10
   8    0.19966E+10    0.17652E+08    0.44733E+01    0.23466E+13    0.19966E+10
   9    0.19618E+10    0.93040E+07    0.33935E+01    0.20513E+13    0.19618E+10
