0.49458E+08 0.87742E+05 0.00000E+01 2920012 0 0 29437 0.59540E-03 0.00000E+01 0.49458E+08
1 51155000.0 1073000.0 3.7524 18899000000.0 51155000.0
2 49289000.0 431220.0 2.2133 7003600000.0 49289000.0
3 50128000.0 354200.0 2.528 17015000000.0 50128000.0
4 50645000.0 740880.0 2.6169 9173100000.0 50645000.0
5 49524000.0 434100.0 2.2175 9798000000.0 49524000.0
6 49142000.0 247340.0 1.8007 5592600000.0 49142000.0
7 48970000.0 744770.0 2.7206 10711000000.0 48970000.0
8 49745000.0 557090.0 2.8331 16241000000.0 49745000.0
9 49295000.0 335180.0 2.4326 18965000000.0 49295000.0
10 48472000.0 594430.0 2.1937 5775600000.0 48472000.0
11 50122000.0 455850.0 2.3008 6455500000.0 50122000.0
12 49788000.0 311760.0 2.2403 10919000000.0 49788000.0
13 48803000.0 1804100.0 4.6759 23464000000.0 48803000.0
14 48948000.0 669380.0 2.4463 10130000000.0 48948000.0
15 49393000.0 399590.0 2.0466 5701400000.0 49393000.0
16 47763000.0 565620.0 2.1184 7599600000.0 47763000.0
17 49047000.0 454250.0 2.343 11087000000.0 49047000.0
18 49144000.0 278100.0 2.0246 11182000000.0 49144000.0
19 49279000.0 711040.0 2.5811 11534000000.0 49279000.0
20 49623000.0 504520.0 2.5721 9519800000.0 49623000.0
21 49497000.0 336230.0 2.4303 11299000000.0 49497000.0
22 49376000.0 742340.0 2.6894 11668000000.0 49376000.0
23 49556000.0 431200.0 2.2013 6301700000.0 49556000.0
24 49559000.0 297410.0 2.147 14035000000.0 49559000.0
25 50641000.0 1245300.0 4.399 23699000000.0 50641000.0
26 49913000.0 490430.0 2.4857 10587000000.0 49913000.0
27 49243000.0 299200.0 2.1738 12464000000.0 49243000.0
28 49118000.0 848370.0 3.0898 14884000000.0 49118000.0
29 49696000.0 465530.0 2.3698 8818300000.0 49696000.0
30 49729000.0 294900.0 2.1216 10165000000.0 49729000.0
31 50192000.0 791740.0 2.8218 9456200000.0 50192000.0
32 48464000.0 477370.0 2.4919 17524000000.0 48464000.0
33 49236000.0 294010.0 2.1364 10697000000.0 49236000.0
34 48813000.0 641070.0 2.3493 7885200000.0 48813000.0
35 50236000.0 588490.0 2.9635 16540000000.0 50236000.0
36 49736000.0 299990.0 2.1579 11068000000.0 49736000.0
