 0.48226E+08 0.91795E+06 0.00000E+00    30001     1488    4      154 0.319E-05 0.16894E+03  0.48226E+08
   2    0.48981E+08    0.38236E+07    0.49372E+01    0.11254E+11    0.48981E+08
   3    0.47431E+08    0.14937E+07    0.28168E+01    0.67786E+10    0.47431E+08
   4    0.48654E+08    0.12210E+07    0.31744E+01    0.10490E+11    0.48654E+08
