 0.80059E+10 0.17391E+08 0.00000E+00    30001     1565    4     1560 0.195E-06 0.27759E+05  0.80059E+10
   2    0.80096E+10    0.84671E+08    0.66857E+00    0.23460E+11    0.80096E+10
   3    0.80501E+10    0.39971E+08    0.44411E+00    0.17395E+11    0.80501E+10
   4    0.79947E+10    0.19838E+08    0.31388E+00    0.14833E+11    0.79947E+10
