 0.41455E+08 0.10328E+06 0.00000E+00   510001    25352    8    10576 0.255E-03 0.89875E+01  0.41455E+08
   6    0.41387E+08    0.30871E+06    0.18870E+01    0.58840E+10    0.41387E+08
   7    0.41588E+08    0.20571E+06    0.17697E+01    0.45961E+10    0.41588E+08
   8    0.41414E+08    0.12950E+06    0.15821E+01    0.38603E+10    0.41414E+08
