 0.17250E+10 0.10667E+08 0.00000E+00    30001     1960    4     1956 0.113E-05 0.59872E+04  0.17250E+10
   2    0.17137E+10    0.38299E+08    0.14135E+01    0.31709E+11    0.17137E+10
   3    0.17305E+10    0.21487E+08    0.11106E+01    0.23220E+11    0.17305E+10
   4    0.17243E+10    0.12974E+08    0.95175E+00    0.13908E+11    0.17243E+10
