 0.30302E+11 0.93112E+08 0.00000E+00    30001     1580    4     1575 0.520E-07 0.10545E+06  0.30302E+11
   2    0.30057E+11    0.39483E+09    0.83081E+00    0.98578E+11    0.30057E+11
   3    0.30044E+11    0.17582E+09    0.52342E+00    0.69537E+11    0.30044E+11
   4    0.30369E+11    0.82924E+08    0.34539E+00    0.51901E+11    0.30369E+11
