 0.14705E+08 0.21460E+05 0.00000E+00   126001     6765    6     6761 0.460E-03 0.12747E+02  0.14705E+08
   4    0.14726E+08    0.32848E+05    0.28216E+00    0.22246E+08    0.14726E+08
   5    0.14788E+08    0.66577E+05    0.80535E+00    0.48194E+09    0.14788E+08
   6    0.14684E+08    0.23606E+05    0.40668E+00    0.65798E+08    0.14684E+08
