 0.14993E+09 0.46191E+05 0.00000E+00   126001     6378    6     6374 0.425E-04 0.13015E+03  0.14993E+09
   4    0.14985E+09    0.14796E+06    0.12489E+00    0.18356E+09    0.14985E+09
   5    0.14995E+09    0.85311E+05    0.10177E+00    0.18399E+09    0.14995E+09
   6    0.14993E+09    0.59172E+05    0.99842E-01    0.21158E+09    0.14993E+09
