 0.41495E+08 0.97759E+05 0.00000E+00   510001    25619    8    11845 0.285E-03 0.90127E+01  0.41495E+08
   6    0.41264E+08    0.26032E+06    0.15960E+01    0.32763E+10    0.41264E+08
   7    0.41536E+08    0.19173E+06    0.16515E+01    0.40421E+10    0.41536E+08
   8    0.41531E+08    0.12631E+06    0.15388E+01    0.48318E+10    0.41531E+08
