 0.41434E+08 0.25963E+06 0.00000E+00   126001     6205    6     1546 0.373E-04 0.36114E+02  0.41434E+08
   4    0.40511E+08    0.93456E+06    0.29181E+01    0.85090E+10    0.40511E+08
   5    0.41285E+08    0.48995E+06    0.21229E+01    0.42851E+10    0.41285E+08
   6    0.41603E+08    0.32398E+06    0.19701E+01    0.60547E+10    0.41603E+08
